1 909 907 0.9166666666666667 1 1 5.876494023904382 7.394308943089431 50.89328932893289 42.49173098125689 77.49086192081428 46.689925556737144 16902.077721743473 16902.077721743473
1 576 576 0.987012987012987 1 0 20.59090909090909 20.74157303370787 7.885416666666667 7.961805555555556 508.97815932331775 487.1735537190083 130.9104817708331 130.9104817708331
1 1363 2336 0.9107142857142857 1 0 14.39166666666667 14.36363636363636 30.0498899486427 45.98758561643836 185.1301062573789 188.688263888889 10135.59839140395 10135.59839140395
1 767 636 0.02173913043478261 0 0 8.969465648854962 9.263157894736842 6.910039113428944 7.320754716981132 27.053554939981506 26.02196841675895 72.76765671294194 72.76765671294194
1 1866 1076 0.7672413793103448 1 0 7.839464882943144 9.359322033898305 12.9935691318328 10.0046468401487 122.66410801493828 94.57957964676042 1119.2721987297007 1119.2721987297007
1 819 751 0.8414634146341463 1 0 14.76086956521739 16.86585365853659 18.31501831501832 13.69906790945406 374.55517549077945 203.13846880907357 1595.832387392827 1595.832387392827
1 746 774 0.9450549450549451 1 1 11.93121693121693 11.685 10.92359249329759 10.09948320413437 69.165775 71.3233112174911 688.2689608205309 688.2689608205309
1 949 1055 0.95 1 0 10.10775862068966 10.19475655430712 9.891464699683878 12.38862559241706 27.32536576470423 29.27718118311531 2060.570938739803 2060.570938739803
1 384 474 0.8591549295774648 1 1 17.52631578947368 14.26315789473684 12.3984375 14.49789029535865 88.72022160664821 122.67036011080332 1714.8646850585938 1714.8646850585938
-1 1953 1073 0.01185770750988142 0 0 11.18363273453094 12.27304964539007 29.96006144393241 8.714818266542403 108.87225240179056 117.59102951781078 6115.132045464627 6115.132045464627
-1 680 322 0.01986754966887417 0 0 13.04545454545455 21.61702127659574 7.425 10.44409937888199 383.72566772295164 131.0433884297521 326.30025735294464 326.30025735294464
-1 909 688 0.01648351648351648 0 0 5.876494023904382 10.14634146341463 50.89328932893289 15.78052325581395 74.14931588340272 46.689925556737144 16902.077721743473 16902.077721743473
-1 576 1081 0.01244813278008299 0 0 20.59090909090909 13.37984496124031 7.885416666666667 12.8168362627197 248.96424493720323 487.1735537190083 130.9104817708331 130.9104817708331
-1 1363 869 0.01181102362204724 0 0 14.39166666666667 19.12025316455696 30.0498899486427 20.92980437284235 305.4349062650218 188.688263888889 10135.59839140395 10135.59839140395
-1 767 755 0.0154639175257732 0 0 8.969465648854962 11.52054794520548 6.910039113428944 6.760264900662252 42.33176956276969 26.02196841675895 72.76765671294194 72.76765671294194
-1 1682 1866 0.01027397260273973 0 0 14.21132075471698 7.839464882943144 10.52021403091558 12.9935691318328 94.57957964676042 220.20440014239932 546.0094011432554 546.0094011432554
-1 537 819 0.01744186046511628 0 0 13.95714285714286 14.76086956521739 7.143389199255121 18.31501831501832 203.13846880907357 224.4410204081632 115.41891812226704 115.41891812226704
-1 527 746 0.0155440414507772 0 0 13.54411764705882 11.93121693121693 13.44971537001898 10.92359249329759 71.3233112174911 85.68923010380621 1671.1393120632115 1671.1393120632115
-1 949 727 0.0154639175257732 0 0 10.10775862068966 9.674603174603176 9.891464699683878 6.583218707015131 32.63221214411693 29.27718118311531 2060.570938739803 2060.570938739803
-1 384 796 0.01612903225806452 0 0 17.52631578947368 15.14285714285714 12.3984375 16.86683417085427 129.76530612244886 122.67036011080332 1714.8646850585938 1714.8646850585938
